0.501176  0.0627051
0.532516  0.0582236
0.563855  0.053742
0.595195  0.0492604
0.626535  0.0447789
0.657874  0.0402973
0.689214  0.0358158
0.720553  0.0313342
0.751893  0.0268527
0.783232  0.0223711
0.814572  0.0178896
0.845911  0.013408
0.877251  0.00892645
0.90859  0.0044449
0.93993  -3.66574e-005
0.97127  -0.00451821
0.501159  0.0716658
0.532499  0.0671842
0.563838  0.0627027
0.595178  0.0582211
0.626517  0.0537396
0.657857  0.049258
0.689197  0.0447764
0.720536  0.0402949
0.751876  0.0358133
0.783215  0.0313318
0.814555  0.0268502
0.845894  0.0223687
0.877234  0.0178871
0.908573  0.0134056
0.939913  0.00892401
0.971252  0.00444245
0.532482  0.0761449
0.563821  0.0716633
0.595161  0.0671818
0.6265  0.0627002
0.65784  0.0582187
0.689179  0.0537371
0.720519  0.0492556
0.751859  0.044774
0.783198  0.0402924
0.814538  0.0358109
0.845877  0.0313293
0.877217  0.0268478
0.908556  0.0223662
0.939896  0.0178847
0.971235  0.0134031
0.563804  0.080624
0.595144  0.0761424
0.626483  0.0716609
0.657823  0.0671793
0.689162  0.0626978
0.720502  0.0582162
0.751841  0.0537347
0.783181  0.0492531
0.814521  0.0447716
0.84586  0.04029
0.8772  0.0358085
0.908539  0.0313269
0.939879  0.0268453
0.971218  0.0223638
0.595127  0.0851031
0.626466  0.0806216
0.657806  0.07614
0.689145  0.0716584
0.720485  0.0671769
0.751824  0.0626953
0.783164  0.0582138
0.814503  0.0537322
0.845843  0.0492507
0.877183  0.0447691
0.908522  0.0402876
0.939862  0.035806
0.971201  0.0313245
0.626449  0.0895822
0.657789  0.0851007
0.689128  0.0806191
0.720468  0.0761376
0.751807  0.071656
0.783147  0.0671744
0.814486  0.0626929
0.845826  0.0582113
0.877165  0.0537298
0.908505  0.0492482
0.939845  0.0447667
0.971184  0.0402851
0.657772  0.0940613
0.689111  0.0895798
0.720451  0.0850982
0.75179  0.0806167
0.78313  0.0761351
0.814469  0.0716536
0.845809  0.067172
0.877148  0.0626904
0.908488  0.0582089
0.939827  0.0537273
0.971167  0.0492458
0.689094  0.0985404
0.720434  0.0940589
0.751773  0.0895773
0.783113  0.0850958
0.814452  0.0806142
0.845792  0.0761327
0.877131  0.0716511
0.908471  0.0671696
0.93981  0.062688
0.97115  0.0582064
0.720416  0.10302
0.751756  0.098538
0.783096  0.0940564
0.814435  0.0895749
0.845775  0.0850933
0.877114  0.0806118
0.908454  0.0761302
0.939793  0.0716487
0.971133  0.0671671
0.751739  0.107499
0.783078  0.103017
0.814418  0.0985356
0.845758  0.094054
0.877097  0.0895724
0.908437  0.0850909
0.939776  0.0806093
0.971116  0.0761278
0.783061  0.111978
0.814401  0.107496
0.84574  0.103015
0.87708  0.0985331
0.90842  0.0940516
0.939759  0.08957
0.971099  0.0850884
0.814384  0.116457
0.845723  0.111975
0.877063  0.107494
0.908402  0.103012
0.939742  0.0985307
0.971082  0.0940491
0.845706  0.120936
0.877046  0.116454
0.908385  0.111973
0.939725  0.107491
0.971064  0.10301
0.877029  0.125415
0.908368  0.120934
0.939708  0.116452
0.971047  0.11197
0.908351  0.129894
0.939691  0.125413
0.97103  0.120931
0.939674  0.134373
0.971013  0.129892
0.970996  0.138852
